date,daily_excess_return,cumulative_excess_return
2022-01-04,0.0006712675094604492,0.0006712675094604492
2022-01-05,0.01168519299257055,0.012356460502031
2022-01-06,0.0001932865356110698,0.01254974703764207
2022-01-07,0.0073009581186743765,0.019850705156316446
2022-01-10,0.0013786975802241323,0.021229402736540576
2022-01-11,0.0052861850803590845,0.02651558781689966
2022-01-12,-0.006808978270630198,0.01970660954626946
2022-01-13,0.007790538786427479,0.02749714833269694
2022-01-14,-0.007963341816142173,0.019533806516554765
2022-01-17,-0.001910496471684822,0.017623310044869944
2022-01-18,0.000527648088971115,0.018150958133841058
2022-01-19,0.0032740341661539555,0.021424992299995012
2022-01-20,0.006107957113183727,0.02753294941317874
2022-01-21,0.0024410658353147827,0.02997401524849352
2022-01-24,-0.009763327139401099,0.02021068810909242
2022-01-25,0.0021053094306873067,0.022315997539779725
2022-01-26,0.002543381063966717,0.024859378603746443
2022-01-27,0.0048236475517034385,0.029683026155449883
2022-01-28,0.0067435442972617055,0.03642657045271159
2022-02-07,0.005748701551899331,0.04217527200461092
2022-02-08,0.009139450536035616,0.051314722540646535
2022-02-09,-0.006371657979679129,0.0449430645609674
2022-02-10,0.00427232170930616,0.04921538627027356
2022-02-11,0.005720677739927223,0.054936064010200784
2022-02-14,0.0009334622085668141,0.0558695262187676
2022-02-15,-0.008393298790412895,0.0474762274283547
2022-02-16,0.0033538561713172,0.0508300835996719
2022-02-17,-0.005618959414959303,0.0452111241847126
2022-02-18,-0.002136617465885513,0.04307450671882709
2022-02-21,0.0015458059380298787,0.04462031265685697
2022-02-22,1.8776582069471884e-05,0.04463908923892644
2022-02-23,-0.007626046448467689,0.03701304279045875
2022-02-24,-0.003680741776006815,0.033332301014451934
2022-02-25,-0.004282762988414334,0.029049538026037602
2022-02-28,-0.004631235951149558,0.024418302074888043
2022-03-01,0.002330149445912227,0.02674845152080027
2022-03-02,0.007021927749107445,0.03377037926990772
2022-03-03,0.009095564032788729,0.04286594330269645
2022-03-04,0.0028300190349025253,0.045695962337598976
2022-03-07,0.0036658957251103426,0.04936185806270932
2022-03-08,0.002703892589648739,0.05206575065235806
2022-03-09,-0.005464235287919166,0.04660151536443889
2022-03-10,-0.003760366367937722,0.04284114899650117
2022-03-11,0.0034052841027402097,0.046246433099241376
2022-03-14,0.005281704710708632,0.051528137809950005
2022-03-15,0.001121198663783953,0.05264933647373396
2022-03-16,-0.0016916377029111396,0.05095769877082282
2022-03-17,-0.006805418637081823,0.04415228013374099
2022-03-18,0.002708793994230146,0.046861074127971136
2022-03-21,-0.004068938994916683,0.04279213513305445
2022-03-22,0.0028548748228022945,0.04564700995585674
